batch_num,time,thickness_average,roll_length,speed,meter,gapDR,gapOP,MES_pressureDR,MES_pressureOP
E3N2BC1431,2024-03-22 13:47:48,133.32,29365.13,14.98,28.27,542.98,692.21,0,0
E3N2BC1431,2024-03-22 13:47:53,133.78,30594.2,15.01,29.8,542.98,692.21,0,0
E3N2BC1431,2024-03-22 13:47:58,135.13,31821.54,15.01,30.95,547.98,697.21,0,0
E3N2BC1431,2024-03-22 13:48:03,136.53,33054.27,15.0,32.14,547.98,697.21,0,0
E3N2BC1431,2024-03-22 13:48:08,139.0,34282.2,15.01,33.29,552.22,696.42,0,0
E3N2BC1431,2024-03-22 13:48:13,139.01,35523.99,14.98,34.42,552.22,696.42,0,0
E3N2BC1431,2024-03-22 13:48:18,138.93,36740.41,15.0,35.6,555.22,696.42,0,0
E3N2BC1431,2024-03-22 13:48:23,140.18,38009.7,14.98,37.16,555.22,696.42,0,0
E3N2BC1431,2024-03-22 13:48:28,140.46,39650.71,19.98,38.68,553.52,695.95,0,0
E3N2BC1431,2024-03-22 13:48:33,140.62,41289.21,20.0,40.17,553.52,695.95,0,0
E3N2BC1431,2024-03-22 13:48:47,140.94,46148.07,19.98,45.23,545.52,689.53,0,0
E3N2BC1431,2024-03-22 13:49:01,139.39,50379.88,4.97,49.75,545.52,689.53,0,0
E3N2BC1431,2024-03-22 13:49:06,139.21,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:11,139.41,50370.21,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:16,139.43,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:21,139.58,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:26,139.54,50370.21,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:31,139.71,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:36,139.71,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:41,139.81,50370.21,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:46,139.77,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:51,139.88,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:49:56,139.83,50370.25,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:50:01,139.98,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:50:06,139.9,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:50:10,140.02,50370.21,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:50:25,140.14,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:50:39,140.24,50370.25,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:50:44,140.17,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:50:49,140.3,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:50:54,140.21,50370.25,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:50:59,140.3,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:04,140.26,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:09,140.37,50370.25,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:14,140.26,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:18,140.39,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:23,140.3,50370.25,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:28,140.42,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:33,140.38,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:38,140.43,50370.25,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:43,140.38,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:51:48,140.48,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:03,140.46,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:17,140.55,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:22,140.47,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:27,140.55,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:31,140.53,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:36,140.6,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:41,140.48,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:46,140.59,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:51,140.5,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:52:56,140.62,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:53:01,140.59,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:53:06,140.65,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:53:11,140.54,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:53:16,140.65,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:53:21,140.58,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:53:26,140.65,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:53:41,140.69,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:53:54,140.69,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:53:59,140.57,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:04,140.74,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:09,140.64,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:14,140.73,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:19,140.64,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:24,140.75,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:29,140.63,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:34,140.78,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:39,140.61,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:44,140.79,50370.45,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:49,140.64,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:54,140.76,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:54:59,140.69,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:55:04,140.8,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:55:18,140.76,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:55:32,140.78,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:55:37,140.68,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:55:42,140.77,50370.45,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:55:47,140.71,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:55:52,140.81,50370.45,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:55:57,140.73,50370.41,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:02,140.8,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:07,140.74,50370.45,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:12,140.83,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:17,140.73,50370.29,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:22,140.83,50370.45,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:27,140.73,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:32,140.84,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:36,140.66,50370.45,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:41,140.84,50370.37,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:56:56,140.93,50370.45,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:57:10,141.0,50370.33,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:57:15,140.92,50370.45,0.0,49.76,550.02,690.77,0,0
E3N2BC1431,2024-03-22 13:57:20,141.0,50645.3,4.95,49.97,548.6,690.38,0,0
E3N2BC1431,2024-03-22 13:57:25,141.09,51041.69,4.97,50.34,548.32,690.3,0,0
E3N2BC1431,2024-03-22 13:57:30,141.52,51453.67,4.95,50.73,548.32,690.3,0,0
E3N2BC1431,2024-03-22 13:57:35,141.5,51865.54,4.99,51.09,548.32,690.3,0,0
E3N2BC1431,2024-03-22 13:57:40,141.28,53431.97,19.98,52.54,543.17,688.89,0,0
E3N2BC1431,2024-03-22 13:57:45,141.29,55076.91,20.0,54.01,543.17,688.89,0,0
E3N2BC1431,2024-03-22 13:57:49,141.06,56715.48,20.0,55.5,538.59,683.28,0,0
E3N2BC1431,2024-03-22 13:57:54,142.43,58360.27,20.0,57.55,538.59,683.28,0,0
E3N2BC1431,2024-03-22 13:57:59,142.37,59994.8,19.98,59.1,535.59,680.28,0,0
E3N2BC1431,2024-03-22 13:58:04,141.89,61637.85,19.98,60.65,532.59,677.28,0,0
E3N2BC1431,2024-03-22 13:58:09,140.74,63295.71,20.0,62.2,532.59,677.28,0,0
E3N2BC1431,2024-03-22 13:58:14,140.11,65764.1,29.98,64.88,533.08,677.81,0,0
E3N2BC1431,2024-03-22 13:58:19,138.97,69594.05,50.0,67.79,531.48,677.13,0,0
E3N2BC1431,2024-03-22 13:58:34,139.88,81752.17,49.96,80.32,532.75,677.18,0,0
E3N2BC1431,2024-03-22 13:58:48,140.18,95785.08,79.96,93.64,529.63,675.84,0,0
E3N2BC1431,2024-03-22 13:58:53,140.21,102804.1,83.67,99.26,528.19,675.11,0,0
E3N2BC1431,2024-03-22 13:58:57,139.55,111023.77,99.98,109.04,528.16,674.48,0,0
E3N2BC1431,2024-03-22 13:59:02,139.68,119235.1,99.99,117.24,528.16,674.48,0,0
E3N2BC1431,2024-03-22 13:59:07,140.03,127388.24,99.99,124.87,529.88,675.95,0,0
E3N2BC1431,2024-03-22 13:59:12,141.68,135081.92,54.04,131.83,531.5,676.39,0,0
E3N2BC1431,2024-03-22 13:59:17,141.93,142350.52,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 13:59:22,142.1,149162.63,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 13:59:27,142.32,155505.06,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 13:59:32,142.27,161409.81,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 13:59:37,142.09,166738.22,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 13:59:42,141.59,171190.61,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 13:59:47,142.73,175012.44,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 13:59:52,141.94,178034.14,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 13:59:57,141.73,180165.78,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:00:12,142.69,182212.06,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:00:25,142.38,182213.13,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:00:30,142.4,182213.13,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:00:35,142.29,182213.13,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:00:40,142.46,182213.13,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:00:45,142.52,182213.13,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:00:50,142.54,182213.13,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:00:55,142.52,182213.13,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:01:00,142.51,182213.08,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:01:05,142.65,182213.05,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:01:10,142.61,182213.05,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:01:15,142.57,182213.05,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:01:20,142.57,182064.13,0.0,134.6,533.77,676.17,0,0
E3N2BC1431,2024-03-22 14:27:59,140.34,200640.41,0.0,152.85,521.69,672.69,0,0
E3N2BC1431,2024-03-22 14:28:13,140.22,200640.33,0.0,152.85,521.69,672.69,0,0
E3N2BC1431,2024-03-22 14:28:18,140.14,200640.48,0.0,152.85,521.69,672.69,0,0
E3N2BC1431,2024-03-22 14:28:23,140.21,200640.45,0.0,152.85,521.69,672.69,0,0
E3N2BC1431,2024-03-22 14:28:28,140.09,200640.41,0.0,152.85,521.69,672.69,0,0
E3N2BC1431,2024-03-22 14:28:33,140.16,200640.56,0.0,152.85,521.69,672.69,0,0
E3N2BC1431,2024-03-22 14:28:37,140.04,200640.56,0.0,152.85,521.69,672.69,0,0
E3N2BC1431,2024-03-22 14:28:42,140.07,200640.45,0.0,152.85,521.69,672.69,0,0
E3N2BC1431,2024-03-22 14:28:47,139.96,200838.48,4.97,152.96,521.69,672.28,0,0
E3N2BC1431,2024-03-22 14:28:52,139.55,201243.55,4.95,153.33,521.47,672.22,0,0
E3N2BC1431,2024-03-22 14:28:57,139.67,201304.89,0.0,153.52,521.1,672.12,0,0
E3N2BC1431,2024-03-22 14:29:02,139.74,201565.77,4.99,153.71,519.45,671.67,0,0
E3N2BC1431,2024-03-22 14:29:07,139.48,201972.05,4.97,154.08,519.45,671.67,0,0
E3N2BC1431,2024-03-22 14:29:12,139.08,202379.2,4.97,154.46,519.45,671.67,0,0
E3N2BC1431,2024-03-22 14:29:17,139.52,203138.84,11.33,154.87,519.45,671.67,0,0
E3N2BC1431,2024-03-22 14:29:22,138.4,204366.22,15.0,156.39,519.06,671.56,0,0
E3N2BC1431,2024-03-22 14:29:37,139.87,206427.06,0.0,157.94,529.06,674.79,0,0
E3N2BC1431,2024-03-22 14:29:50,140.14,206426.7,0.0,157.94,529.06,674.79,0,0
E3N2BC1431,2024-03-22 14:29:55,140.08,206426.7,0.0,157.94,529.06,674.79,0,0
E3N2BC1431,2024-03-22 14:30:00,140.04,206426.7,0.0,157.94,529.06,674.79,0,0
E3N2BC1431,2024-03-22 14:30:05,140.04,206426.7,0.0,157.94,529.06,674.79,0,0
E3N2BC1431,2024-03-22 14:30:10,139.93,206426.7,0.0,157.94,529.06,674.79,0,0
E3N2BC1431,2024-03-22 14:30:15,140.1,206426.7,0.0,157.94,529.06,674.79,0,0
E3N2BC1431,2024-03-22 14:30:20,139.83,206426.7,0.0,157.94,529.06,674.79,0,0
E3N2BC1431,2024-03-22 14:46:58,139.88,218364.22,0.0,171.99,523.13,673.16,0,0
E3N2BC1431,2024-03-22 14:47:12,139.94,218364.22,0.0,171.99,523.13,673.16,0,0
E3N2BC1431,2024-03-22 14:47:17,139.74,218364.22,0.0,171.99,523.13,673.16,0,0
E3N2BC1431,2024-03-22 14:47:22,139.82,218364.17,0.0,171.99,523.13,673.16,0,0
E3N2BC1431,2024-03-22 14:47:27,139.71,218394.84,0.0,171.99,523.13,673.16,0,0
E3N2BC1431,2024-03-22 14:47:32,139.73,218791.42,4.97,172.38,521.44,672.7,0,0
E3N2BC1431,2024-03-22 14:47:37,139.74,218790.33,3.08,172.49,520.73,672.5,0,0
E3N2BC1431,2024-03-22 14:47:42,139.29,219361.78,9.94,173.17,519.11,672.06,0,0
E3N2BC1431,2024-03-22 14:47:46,139.69,220193.44,9.99,174.07,517.31,671.57,0,0
E3N2BC1431,2024-03-22 14:47:51,139.6,221009.23,9.98,174.86,517.31,671.57,0,0
E3N2BC1431,2024-03-22 14:47:56,139.27,221824.09,9.99,175.63,517.31,671.57,0,0
E3N2BC1431,2024-03-22 14:48:01,139.44,222641.06,9.96,176.41,517.31,671.57,0,0
E3N2BC1431,2024-03-22 14:48:06,139.02,223693.73,19.93,177.53,517.31,671.57,0,0
E3N2BC1431,2024-03-22 14:48:11,138.67,225328.61,19.98,179.09,517.11,671.51,0,0
E3N2BC1431,2024-03-22 14:48:16,138.18,226975.55,20.0,180.64,523.18,674.92,0,0
E3N2BC1431,2024-03-22 14:48:21,138.47,228656.27,19.98,182.25,523.18,674.92,0,0
E3N2BC1431,2024-03-22 14:48:36,141.19,233470.36,20.0,187.35,523.18,674.92,0,0
E3N2BC1431,2024-03-22 14:48:49,141.22,233818.38,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:48:54,141.29,233818.38,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:48:59,141.4,233818.25,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:04,141.34,233818.33,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:09,141.5,233818.41,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:14,141.44,233818.41,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:19,141.54,233818.3,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:24,141.48,233818.3,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:29,141.57,233818.41,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:34,141.51,233818.45,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:39,141.59,233818.45,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:44,141.5,233818.45,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:49,141.62,233818.38,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:54,141.52,233818.38,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:49:59,141.62,233818.38,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:50:13,142.08,233818.53,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:50:27,142.08,233818.41,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:50:32,141.98,233818.41,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:50:37,142.07,233818.45,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:50:42,142.0,233818.45,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:50:47,142.06,233818.48,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:50:52,142.0,233818.56,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:50:57,142.04,233818.56,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:51:02,142.0,233818.56,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:51:07,142.04,233818.61,0.0,187.93,524.69,675.34,0,0
E3N2BC1431,2024-03-22 14:51:12,141.94,233818.61,0.0,187.93,524.69,675.34,0,0
